property	path_id	corr_val
property_200_31	00785	0.110217830313358
property_200_31	01503	0.105670245454078
property_200_31	00565	0.102113595332321
property_200_31	00540	0.100904956631421
property_200_31	00524	0.0901774011183946
property_200_31	00625	0.087692338554441
property_200_31	00627	0.0825350522257609
property_200_31	00643	0.0818355403610089
property_200_31	00401	0.0816930319299018
property_200_31	00340	0.0816164008112787
property_200_31	00601	0.0770798369163071
property_200_31	00310	0.0732065810001168
property_200_31	00350	0.0728585237038869
property_200_31	00626	0.069951088174007
property_200_31	00622	0.067821290395642
property_200_31	01053	0.064958017065179
property_200_31	00100	0.0629086064586922
property_200_31	00909	0.0626671521482256
property_200_31	04122	0.06168292222668
property_200_31	00071	0.0574430604100385
property_200_31	00525	0.0548321451672839
property_200_32	00540	0.227866776684646
property_200_32	00565	0.160169750548971
property_200_32	00633	0.142147525704963
property_200_32	00364	0.142114108054465
property_200_32	00623	0.141956745625178
property_200_32	00591	0.13991511210804
property_200_32	00592	0.131518787807526
property_200_32	01054	0.125213230641888
property_200_32	00361	0.121909080386051
property_200_32	00930	0.117740941951242
property_200_32	02040	0.117239231586788
property_200_32	01040	0.111519472559776
property_200_32	02030	0.10245365834522
property_200_32	00590	0.102410214242837
property_200_32	01053	0.0983443962286815
property_200_32	00791	0.0919826673050042
property_200_32	00310	0.0911459679646864
property_200_32	00362	0.0908343794137217
property_200_32	00903	0.090333061324722
property_200_32	02025	0.0823765969950623
property_200_32	00053	0.0801007631528761
property_200_32	00410	0.0771731456534192
property_200_32	01503	0.0770879003037944
property_200_32	00626	0.0755795487226069
property_200_32	00523	0.0696495576150521
property_200_32	00525	0.0691976434476137
property_200_32	00401	0.0662847337437746
property_200_32	00350	0.0648554095480393
property_200_32	00121	0.0632211216607095
property_200_32	01220	0.055063800262915
property_200_32	00625	0.0538204673621672
property_200_32	00785	0.0537078809466078
property_200_33	01053	0.284829266377841
property_200_33	00364	0.280967464480989
property_200_33	00623	0.279939206752858
property_200_33	00361	0.276464754926718
property_200_33	00930	0.26459696499229
property_200_33	00626	0.251254572298263
property_200_33	02060	0.249335216810403
property_200_33	02040	0.248499741209421
property_200_33	00565	0.242497251927459
property_200_33	00903	0.241719073832265
property_200_33	01040	0.240676953235587
property_200_33	00633	0.234698895166832
property_200_33	00627	0.225645411116936
property_200_33	00625	0.22053179548339
property_200_33	02030	0.220287579027945
property_200_33	01054	0.215083491983516
property_200_33	00592	0.203190274615249
property_200_33	01220	0.186838465599905
property_200_33	00071	0.154922999149646
property_200_33	00525	0.131904068095618
property_200_33	00622	0.12876464042506
property_200_33	00523	0.122711844256007
property_200_33	00920	0.111216331447085
property_200_33	00643	0.109166004443393
property_200_33	00480	0.104140852738059
property_200_33	00791	0.0999625173461383
property_200_33	00521	0.0926870906778884
property_200_33	02025	0.0890831607273033
property_200_33	00590	0.088605453084747
property_200_33	00591	0.0884416848661696
property_200_33	00460	0.0874590647810983
property_200_33	00130	0.0691517907714449
property_200_33	00540	0.067923036914557
property_200_33	00660	0.0656282213276958
property_200_33	03450	0.0635561265529795
property_200_33	00290	0.0615621340484011
property_200_33	00261	0.0606140038568009
property_200_33	00340	0.0603298957647074
property_200_33	00440	0.0594973641482684
property_200_33	00380	0.0525079907970725
property_200_33	00400	0.0524524917905166
property_200_33	00362	0.0519975759097057
property_200_33	00910	0.0519764290089637
property_200_33	00332	0.0495895375158684
property_200_34	00565	0.228500168295994
property_200_34	00592	0.155632011547413
property_200_34	00540	0.149169781820795
property_200_34	00633	0.138255401321809
property_200_34	01053	0.124834130651825
property_200_34	00590	0.117004960587378
property_200_34	01040	0.111645988934562
property_200_34	00791	0.110429761310914
property_200_34	00364	0.110172368712683
property_200_34	00623	0.109309563428657
property_200_34	00930	0.108792842085193
property_200_34	00130	0.101918421212555
property_200_34	00361	0.101316649192583
property_200_34	00903	0.101115742910205
property_200_34	00591	0.0978565230141211
property_200_34	00920	0.0860281076435001
property_200_34	00525	0.0821599467924729
property_200_34	00785	0.0818658405431214
property_200_34	00460	0.0787296017699357
property_200_34	00860	0.0778808090236204
property_200_34	00523	0.0764109206818677
property_200_34	00627	0.0650499046093394
property_200_34	00480	0.0640620595134473
property_200_34	00380	0.0622322711404471
property_200_35	02030	0.154269907620422
property_200_35	02040	0.148434864967258
property_200_35	02060	0.124977884453233
property_200_35	00627	0.121921405430563
property_200_35	00592	0.115435984167732
property_200_35	01040	0.108141097001156
property_200_35	00361	0.102634278797733
property_200_35	00903	0.102530478943042
property_200_35	00053	0.101780087845314
property_200_35	00998	0.0959742255883513
property_200_35	00071	0.0956625053018244
property_200_35	00480	0.0948256558578937
property_200_35	00380	0.0932479788078528
